DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE
GDSC1,342,15852432,1240224,VMRC-RCW,SIDM00318,KIRC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.526911,0.860857,0.077351,0.193134
GDSC1,342,15852656,1240226,WM278,SIDM00975,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.2195,0.760564,0.03886,-0.280813
GDSC1,342,15853004,1247871,SUP-B15,SIDM01176,ALL,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.534467,0.427328,0.072831,-1.750744
GDSC1,342,15853289,1247873,H3255,SIDM00046,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,3.087879,0.971919,0.06363,1.819269
GDSC1,342,15853634,1287706,451Lu,SIDM01240,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.213927,0.77384,0.166184,-0.277274
GDSC1,342,15853987,1290455,OCI-AML3,SIDM00462,LAML,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.171933,0.929805,0.093629,0.602703
GDSC1,342,15854380,1290722,ASH-3,SIDM00491,THCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.108021,0.654897,0.148704,-0.844996
GDSC1,342,15854731,1290724,BICR10,SIDM00077,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.349059,0.458646,0.101861,-1.633016
GDSC1,342,15855260,1290730,CAL-29,SIDM00936,BLCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.202787,0.775221,0.089077,-0.270201
GDSC1,342,15855605,1290765,CAL-78,SIDM00929,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.39905,0.745743,0.248522,-0.394822
GDSC1,342,15855936,1290767,CHSA0011,SIDM00051,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.92644,0.843574,0.111843,0.446823
GDSC1,342,15856237,1290768,CHSA0108,SIDM00050,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.5855,0.710959,0.084995,-0.513211
GDSC1,342,15856539,1290769,CL-11,SIDM00944,COREAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.638782,0.848684,0.104328,0.264169
GDSC1,342,15856929,1290795,CS1,SIDM00199,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.310615,0.754616,0.139193,-0.338668
GDSC1,342,15857282,1290797,DAN-G,SIDM00950,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.713139,0.900823,0.080599,0.311384
GDSC1,342,15857600,1290798,EFM-192A,SIDM01002,BRCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,3.043689,0.9723,0.033978,1.791209
GDSC1,342,15857952,1290806,FU97,SIDM00503,STAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.363276,0.928256,0.099239,0.7242
GDSC1,342,15858297,1290807,G-292-Clone-A141B1,SIDM00858,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.46692,0.786282,0.141153,0.155042
GDSC1,342,15858642,1290808,NCI-H2369,SIDM00104,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-3.059527,0.346021,0.224015,-2.084141
GDSC1,342,15858993,1290809,NCI-H2373,SIDM00103,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.21152,0.622103,0.045219,-0.910714
GDSC1,342,15859339,1290810,NCI-H2461,SIDM00102,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.026916,0.763381,0.159711,-0.158528
GDSC1,342,15859690,1290812,NCI-H2722,SIDM00099,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.774976,0.683739,0.222163,-0.633523
GDSC1,342,15860041,1290813,NCI-H2795,SIDM00154,MESO,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.852532,0.951891,0.108974,1.034862
GDSC1,342,15860726,1290905,HCC1428,SIDM00881,BRCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.845709,0.946396,0.030445,1.03053
GDSC1,342,15861079,1290906,HCC202,SIDM00870,BRCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.146924,0.865502,0.195957,0.586823
GDSC1,342,15861391,1290908,HCC-78,SIDM01068,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.118918,0.769499,0.07431,-0.216946
GDSC1,342,15861743,1290922,HDQ-P1,SIDM01062,BRCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.094005,0.8832,0.090056,0.553221
GDSC1,342,15862090,1295740,ALL-SIL,SIDM00994,ALL,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.109391,0.49488,0.056141,-1.480834
GDSC1,342,15862484,1295741,AMO-1,SIDM00993,MM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.532798,0.96116,0.099839,0.831841
GDSC1,342,15863013,1297439,COR-L95,SIDM00521,SCLC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.754569,0.866272,0.166096,0.33769
GDSC1,342,15863382,1297446,DND-41,SIDM00946,ALL,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.092097,0.835659,0.067757,-0.082959
GDSC1,342,15863775,1297447,EJM,SIDM01048,MM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.948152,0.972838,0.04626,1.095578
GDSC1,342,15864160,1297449,Farage,SIDM00859,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.972976,0.978932,0.02568,1.11134
GDSC1,342,15864550,1298134,HeLa,SIDM00846,CESC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.42914,0.763669,0.127704,-0.413927
GDSC1,342,15864891,1298136,HPAC,SIDM00670,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.320463,0.602713,0.244395,-0.97989
GDSC1,342,15865208,1298141,Hs-766T,SIDM00664,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.034048,0.922238,0.068167,1.150119
GDSC1,342,15865559,1298144,Hs-939-T,SIDM00663,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.851446,0.534162,0.20868,-1.317047
GDSC1,342,15865911,1298145,Hs-940-T,SIDM00662,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.039436,0.875893,0.17078,0.518572
GDSC1,342,15866229,1298146,huH-1,SIDM00586,LIHC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.441672,0.731048,0.152716,-0.421885
GDSC1,342,15866581,1298151,JHH-1,SIDM00618,LIHC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.006836,0.893628,0.080387,0.497872
GDSC1,342,15866932,1298156,JHU-029,SIDM00690,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.341453,0.606106,0.171531,-0.993218
GDSC1,342,15867150,1298157,JIMT-1,SIDM01037,BRCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.526434,0.729644,0.090246,-0.475706
GDSC1,342,15867450,1298160,K2,SIDM00126,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.731284,0.679785,0.247879,-0.60578
GDSC1,342,15867752,1298167,KMH-2,SIDM00619,THCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.472703,0.760418,0.11069,-0.441589
GDSC1,342,15868106,1298168,KMRC-1,SIDM00611,KIRC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.283939,0.825859,0.07079,0.038855
GDSC1,342,15868426,1298169,KMRC-20,SIDM00609,KIRC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.379236,0.837843,0.066489,0.099366
GDSC1,342,15868774,1298215,KON,SIDM00604,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.672832,0.566362,0.133401,-1.203633
GDSC1,342,15869119,1298216,KP-1N,SIDM00583,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.092252,0.787351,0.100308,-0.200014
GDSC1,342,15869399,1298218,KP-2,SIDM00582,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.468404,0.923832,0.10571,0.790953
GDSC1,342,15869693,1298219,KP-3,SIDM00571,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.35531,0.81558,0.094715,0.084173
GDSC1,342,15870039,1298222,KYSE-50,SIDM00550,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.743709,0.889209,0.038654,0.330794
GDSC1,342,15870392,1298223,LC-1-sq,SIDM00300,LUSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.235526,0.898291,0.081739,0.643083
GDSC1,342,15870689,1298226,LOU-NH91,SIDM00341,LUSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.454513,0.843518,0.142836,0.147164
GDSC1,342,15871039,1298347,NCI-H1435,SIDM00658,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,3.667105,0.991495,0.034095,2.187059
GDSC1,342,15871385,1298348,NCI-H1568,SIDM00750,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.6217,0.837922,0.074174,0.253322
GDSC1,342,15871739,1298349,NCI-H1688,SIDM00792,SCLC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.822152,0.977779,0.073173,1.65054
GDSC1,342,15872086,1298350,NCI-H1781,SIDM00754,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.726865,0.706756,0.126521,-0.602974
GDSC1,342,15872436,1298351,NCI-H2110,SIDM00703,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.940182,0.674463,0.107748,-0.738423
GDSC1,342,15872789,1298352,NCI-H2135,SIDM00700,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,3.428373,0.989653,0.022105,2.035472
GDSC1,342,15873175,1298353,NCI-H2172,SIDM00926,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.496666,0.820187,0.084795,0.17393
GDSC1,342,15873518,1298356,NCI-H2444,SIDM00723,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.228335,0.904652,0.148408,0.638516
GDSC1,342,15873864,1298357,NUGC-4,SIDM00570,STAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.25807,0.965131,0.137907,1.292366
GDSC1,342,15874214,1298358,OCUM-1,SIDM00568,STAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.080449,0.499848,0.12569,-1.462457
GDSC1,342,15874529,1298359,OE21,SIDM00478,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.046403,0.778022,0.079438,-0.111973
GDSC1,342,15874878,1298362,OSC-19,SIDM00566,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,3.285157,0.986345,0.028192,1.944534
GDSC1,342,15875223,1298365,OVTOKO,SIDM00425,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.771002,0.679567,0.053576,-0.630999
GDSC1,342,15875575,1298475,PANC-02-03,SIDM01139,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.095799,0.79019,0.10669,-0.080608
GDSC1,342,15875925,1298476,PANC-04-03,SIDM01137,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.963533,0.906531,0.038562,1.105344
GDSC1,342,15876244,1298526,PA-TU-8902,SIDM00455,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.091255,0.779075,0.115056,-0.199381
GDSC1,342,15876590,1298529,PCI-30,SIDM00044,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.037211,0.781288,0.098975,-0.11781
GDSC1,342,15876936,1298531,PCI-4B,SIDM00043,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.023948,0.666785,0.024736,-0.791612
GDSC1,342,15877287,1298533,PL4,SIDM00042,PAAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.678343,0.86098,0.051206,0.289289
GDSC1,342,15877637,1298534,QGP-1,SIDM00360,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.528777,0.923946,0.074057,1.464257
GDSC1,342,15877945,1298537,RERF-LC-KJ,SIDM00356,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.157061,0.770558,0.108859,-0.241166
GDSC1,342,15878297,1298538,RERF-LC-Sq1,SIDM00354,LUSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.004269,0.759465,0.130308,-0.138727
GDSC1,342,15878647,1298539,RKN,SIDM00353,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.382294,0.753121,0.058041,-0.384182
GDSC1,342,15878998,1299050,SAT,SIDM00350,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.972645,0.848345,0.045531,0.476162
GDSC1,342,15879311,1299052,SCC90,SIDM00399,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.531992,0.573991,0.163426,-1.114204
GDSC1,342,15879546,1299059,SKN-3,SIDM00375,HNSC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.052164,0.790457,0.082146,-0.108315
GDSC1,342,15879889,1299061,STS-0421,SIDM00041,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.342948,0.821085,0.098517,0.076324
GDSC1,342,15880124,1299062,SW1271,SIDM01156,SCLC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.155768,0.766184,0.073638,-0.240345
GDSC1,342,15880474,1299064,T-T,SIDM00322,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.43542,0.443018,0.171492,-1.687852
GDSC1,342,15880819,1299069,TMK-1,SIDM00040,STAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.296567,0.61519,0.13281,-0.964716
GDSC1,342,15881105,1299070,TOV-112D,SIDM01170,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.500156,0.733548,0.066768,-0.45902
GDSC1,342,15881456,1299075,VCaP,SIDM01077,PRAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.984136,0.899298,0.069483,0.483458
GDSC1,342,15881848,1299078,WM1552C,SIDM00976,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.399848,0.919107,0.084648,0.747422
GDSC1,342,15882199,1299080,WM35,SIDM00974,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.123418,0.789143,0.131989,-0.219804
GDSC1,342,15882523,1299081,WM793B,SIDM00973,SKCM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.885341,0.68089,0.118309,-0.703601
GDSC1,342,15882869,1303896,GA-10,SIDM00854,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.887852,0.896369,0.102672,0.422321
GDSC1,342,15883141,1303897,GRANTA-519,SIDM01058,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.729961,0.71485,0.045261,-0.604939
GDSC1,342,15883523,1303900,HCC1500,SIDM00879,BRCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,3.438531,0.986279,0.02749,2.041921
GDSC1,342,15884235,1303912,CHSA8926,SIDM00176,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.719696,0.915297,0.120536,0.950516
GDSC1,342,15884684,1322213,COR-L321,SIDM00507,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,3.118303,0.988015,0.043152,1.838587
GDSC1,342,15885313,1322224,HSC-39,SIDM00045,STAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.911607,0.925644,0.225644,0.437404
GDSC1,342,15885701,1323913,NB4,SIDM00428,LAML,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.801743,0.717717,0.050926,-0.650519
GDSC1,342,15886094,1327765,JEKO-1,SIDM01038,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.017204,0.510147,0.072871,-1.422298
GDSC1,342,15886263,1327766,JJN-3,SIDM01036,MM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.458922,0.434758,0.267762,-1.702775
GDSC1,342,15886657,1327768,JM1,SIDM00689,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-3.123749,0.323107,0.050517,-2.12492
GDSC1,342,15887043,1327769,JSC-1,SIDM00688,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.148986,0.785446,0.057464,-0.236038
GDSC1,342,15887392,1327771,JURL-MK1,SIDM01015,LCML,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.690128,0.405641,0.052656,-1.849584
GDSC1,342,15887766,1327773,KARPAS-1106P,SIDM01011,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.339359,0.787823,0.133801,-0.356919
GDSC1,342,15887936,1327774,KARPAS-231,SIDM01017,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-3.36119,0.277159,0.046232,-2.275687
GDSC1,342,15888263,1327775,KARPAS-620,SIDM01006,MM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.699842,0.988884,0.03139,1.572877
GDSC1,342,15888633,1330931,KCL-22,SIDM01004,LCML,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.722596,0.726855,0.174356,-0.600263
GDSC1,342,15889028,1330933,KOPN-8,SIDM01034,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.905087,0.529869,0.144335,-1.351108
GDSC1,342,15889773,1330941,MDA-MB-330,SIDM00631,BRCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.430583,0.954743,0.07071,1.401906
GDSC1,342,15890102,1330942,ME-1,SIDM00338,LAML,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.072983,0.955415,0.039887,1.174841
GDSC1,342,15890490,1330947,MOLM-13,SIDM00437,LAML,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.400007,0.748049,0.063208,-0.395429
GDSC1,342,15890872,1330948,MOLM-16,SIDM00435,LAML,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.34503,0.941374,0.015681,0.712615
GDSC1,342,15891041,1330950,MOLP-8,SIDM00434,MM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.535136,0.876708,0.147847,0.198357
GDSC1,342,15891425,1330960,MY-M12,SIDM01217,ALL,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.856829,0.53452,0.069581,-1.320465
GDSC1,342,15891707,1330964,NCI-H1341,SIDM00646,SCLC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.478136,0.987456,0.019525,1.432101
GDSC1,342,15891925,1330972,NCI-H1876,SIDM00766,SCLC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.582823,0.865968,0.048253,0.228637
GDSC1,342,15892316,1330973,NCI-H2066,SIDM00711,SCLC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.267701,0.787719,0.197041,0.028544
GDSC1,342,15892682,1330982,NU-DUL-1,SIDM00443,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-3.959316,0.190682,0.036278,-2.655478
GDSC1,342,15893068,1330983,OCI-AML5,SIDM00461,LAML,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-3.020319,0.345455,0.049559,-2.059244
GDSC1,342,15893461,1330984,OCI-LY-19,SIDM00460,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.742283,0.389965,0.113787,-1.8827
GDSC1,342,15893854,1330985,OCI-M1,SIDM00458,LAML,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.264146,0.883931,0.038894,0.026287
GDSC1,342,15894240,1330987,P32-ISH,SIDM00362,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.660218,0.396346,0.142742,-1.830592
GDSC1,342,15894625,1330991,PL-21,SIDM00450,LAML,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.277246,0.743503,0.059333,-0.31748
GDSC1,342,15895013,1330993,PWR-1E,SIDM01114,PRAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.307271,0.770705,0.109661,-0.336545
GDSC1,342,15895236,1330994,RCH-ACV,SIDM00449,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-3.061136,0.331446,0.058272,-2.085162
GDSC1,342,15895457,1330995,RC-K8,SIDM00448,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.733147,0.988733,0.02179,1.594025
GDSC1,342,15895827,1331025,ROS-50,SIDM00415,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.191083,0.940052,0.060545,1.249831
GDSC1,342,15896215,1331030,SC-1,SIDM00400,,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.816928,0.704304,0.120286,-0.660161
GDSC1,342,15896576,1331032,SLVL,SIDM00374,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,3.109945,0.982262,0.032836,1.83328
GDSC1,342,15897267,1331034,SU-DHL-16,SIDM00404,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.004877,0.857995,0.097752,-0.138341
GDSC1,342,15897652,1331035,SU-DHL-4,SIDM00405,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.856233,0.997245,0.013725,1.037212
GDSC1,342,15898039,1331036,SU-DHL-5,SIDM00406,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.93423,0.525763,0.073564,-1.369613
GDSC1,342,15898378,1331037,SU-DHL-6,SIDM00407,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.358765,0.799362,0.16097,-0.369242
GDSC1,342,15899129,1331039,SUP-HD1,SIDM00422,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.338639,0.976577,0.153099,1.343525
GDSC1,342,15899516,1331040,SUP-M2,SIDM00421,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.091723,0.823342,0.0937,-0.199679
GDSC1,342,15899896,1331045,TK,SIDM00323,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.422532,0.609118,0.036717,-1.0447
GDSC1,342,15900264,1331048,VAL,SIDM00416,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.398409,0.451683,0.117338,-1.664352
GDSC1,342,15900627,1331049,WIL2-NS,SIDM01102,UNCLASSIFIED,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.532875,0.759759,0.058991,-0.479796
GDSC1,342,15901006,1331050,WSU-DLCL2,SIDM00413,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.714023,0.901331,0.066405,0.311945
GDSC1,342,15901398,1479987,DOV13,SIDM00969,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.971027,0.663545,0.07095,-0.758009
GDSC1,342,15901700,1479988,Hey,SIDM00968,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-2.51271,0.428937,0.092993,-1.736929
GDSC1,342,15902000,1479995,JHOS-2,SIDM00305,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.841558,0.677072,0.09905,-0.6758
GDSC1,342,15902308,1480358,JHOS-3,SIDM00304,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.500887,0.823564,0.104565,0.17661
GDSC1,342,15902617,1480359,JHOS-4,SIDM00303,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.418631,0.815692,0.126418,0.12438
GDSC1,342,15902811,1480360,OV-7,SIDM00474,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.332623,0.794909,0.041618,0.069768
GDSC1,342,15903116,1480361,OV-17R,SIDM00476,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.14337,0.77046,0.137385,-0.050402
GDSC1,342,15903424,1480362,OV-56,SIDM00475,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.663676,0.567891,0.124851,-1.197819
GDSC1,342,15903732,1480364,OVCA420,SIDM00967,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.019058,0.873109,0.055018,0.505632
GDSC1,342,15904040,1480367,OVCA433,SIDM00966,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.890818,0.679625,0.166477,-0.707079
GDSC1,342,15904348,1480371,OVK-18,SIDM00238,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.953437,0.518508,0.062104,-1.381808
GDSC1,342,15904654,1480372,PEO1,SIDM00472,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.745094,0.552028,0.175164,-1.249517
GDSC1,342,15904960,1480374,UWB1.289,SIDM00815,OV,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.873132,0.909652,0.061085,1.047942
GDSC1,342,15905268,1503361,FLO-1,SIDM01041,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.94709,0.517647,0.128382,-1.377778
